# px py pz mumu t real imag
0 0 0 0 72 -6.132351344e-09 1.265234284e-26
0 0 0 0 73 -7.440166999e-09 3.446395244e-26
0 0 0 0 74 -2.009197731e-08 -9.513544188e-26
0 0 0 0 75 -1.208401419e-08 3.575433167e-26
0 0 0 0 76 -1.234735468e-09 8.144547084e-25
0 0 0 0 77 1.381022898e-08 7.446468292e-25
0 0 0 0 78 -1.207593011e-08 -3.105272067e-26
0 0 0 0 79 9.923073017e-09 3.053409196e-24
0 0 0 0 80 2.672851334e-07 -4.045799370e-24
0 0 0 0 81 8.621878153e-07 -2.794359896e-24
0 0 0 0 82 2.021586414e-06 -2.783984798e-24
0 0 0 0 83 4.581830192e-06 1.324106185e-24
0 0 0 0 84 8.458647188e-06 -1.106970012e-23
0 0 0 0 85 1.498710028e-05 -3.799679185e-23
0 0 0 0 86 2.873902731e-05 -6.290439967e-24
0 0 0 0 87 5.883467863e-05 3.483528978e-23
0 0 0 0 88 1.150046597e-04 -7.741651208e-23
0 0 0 0 89 2.251551709e-04 5.595505259e-23
0 0 0 0 90 4.412828068e-04 -4.319207579e-22
0 0 0 0 91 8.926307511e-04 -3.009241063e-22
0 0 0 0 92 1.997953893e-03 -1.248897322e-22
0 0 0 0 93 5.448016112e-03 -1.260322754e-21
0 0 0 0 94 1.901893976e-02 -1.023804029e-21
0 0 0 0 95 9.473449553e-02 2.116160651e-21
0 0 0 1 0 1.138496937e+00 2.116072764e-20
0 0 0 1 1 9.629005500e-02 -1.850260859e-21
0 0 0 1 2 1.992821010e-02 -1.521469490e-21
0 0 0 1 3 5.996010709e-03 5.311533508e-22
0 0 0 1 4 2.367341377e-03 -1.224715214e-21
0 0 0 1 5 1.101721373e-03 1.401930582e-21
0 0 0 1 6 5.641924628e-04 -3.129311499e-22
0 0 0 1 7 2.989301090e-04 1.637991288e-22
0 0 0 1 8 1.560808109e-04 5.997059441e-23
0 0 0 1 9 8.111376138e-05 4.858999474e-23
0 0 0 1 10 4.126114319e-05 -3.542831123e-23
0 0 0 1 11 2.093923966e-05 1.584850589e-23
0 0 0 1 12 1.150273915e-05 -2.274494249e-24
0 0 0 1 13 6.646772749e-06 6.779407511e-24
0 0 0 1 14 3.564168271e-06 -5.110808924e-24
0 0 0 1 15 1.971321969e-06 -1.137335477e-23
0 0 0 1 16 1.095074788e-06 2.594279527e-24
0 0 0 1 17 6.050015142e-07 -1.925192951e-24
0 0 0 1 18 3.501212189e-07 1.604827071e-24
0 0 0 1 19 2.110335637e-07 -1.853160484e-25
0 0 0 1 20 1.087058896e-07 3.035662981e-25
0 0 0 1 21 5.486300505e-08 5.556736216e-26
0 0 0 1 22 2.259984813e-08 1.062745523e-25
0 0 0 1 23 4.625018095e-09 8.687330719e-26
0 0 0 1 24 1.509277060e-09 1.806642343e-25
0 0 0 1 25 2.609292141e-09 -9.619580036e-26
0 0 0 1 26 1.409194509e-09 -5.906660123e-26
0 0 0 1 27 1.265765592e-09 -3.839240579e-26
0 0 0 1 28 7.387210450e-10 2.313724105e-26
0 0 0 1 29 1.353479206e-10 1.476451792e-27
0 0 0 1 30 -6.635441323e-11 -1.281682034e-26
0 0 0 1 31 -2.100479682e-10 5.090232843e-27
0 0 0 1 32 -2.117102315e-10 -4.760331829e-27
0 0 0 1 33 -1.690420044e-10 -7.352799934e-28
0 0 0 1 34 -1.565407813e-10 7.058148060e-28
0 0 0 1 35 -9.490459482e-11 -5.855042735e-28
0 0 0 1 36 -4.761602756e-11 -1.987605925e-28
0 0 0 1 37 -7.761692135e-12 4.701514699e-28
0 0 0 1 38 5.475610208e-12 -1.209391560e-28
0 0 0 1 39 9.045529746e-12 2.460308096e-29
0 0 0 1 40 8.639603631e-12 1.848892747e-31
0 0 0 1 41 4.648308987e-12 1.825273623e-29
0 0 0 1 42 1.676106865e-12 1.371859159e-29
0 0 0 1 43 -2.146088343e-13 -6.348346579e-31
0 0 0 1 44 -1.512018301e-12 -8.501536257e-30
0 0 0 1 45 -1.422248423e-12 -4.463679684e-30
0 0 0 1 46 -1.003932950e-12 -3.357491728e-30
0 0 0 1 47 -5.953042819e-13 -1.399580513e-29
0 0 0 1 48 -1.453098559e-13 1.576337548e-30
0 0 0 1 49 4.940052194e-13 5.454510455e-30
0 0 0 1 50 1.085506486e-12 -4.214024996e-32
0 0 0 1 51 1.742219943e-12 1.835989016e-30
0 0 0 1 52 2.128812740e-12 -4.733815433e-30
0 0 0 1 53 2.380192661e-12 1.517709833e-29
0 0 0 1 54 3.491537054e-12 -6.827392764e-29
0 0 0 1 55 5.112203926e-12 4.184718361e-29
0 0 0 1 56 5.187884449e-12 1.160716570e-28
0 0 0 1 57 8.382287871e-12 -1.069290750e-28
0 0 0 1 58 2.542609331e-11 1.345897623e-28
0 0 0 1 59 3.641670361e-11 2.851943062e-28
0 0 0 1 60 3.753355238e-11 -6.859238016e-29
0 0 0 1 61 1.471342265e-11 -8.622804362e-28
0 0 0 1 62 -2.947002834e-11 1.767510651e-28
0 0 0 1 63 -1.227626130e-10 2.317787355e-27
0 0 0 1 64 -1.598140929e-10 -3.360917235e-28
0 0 0 1 65 -1.732172356e-10 -4.226815338e-28
0 0 0 1 66 -4.365731947e-11 1.618521943e-26
0 0 0 1 67 9.327905618e-10 -7.807843254e-27
0 0 0 1 68 2.849788061e-09 -1.318711658e-26
0 0 0 1 69 5.691019861e-09 -2.482020183e-26
0 0 0 1 70 1.110155547e-08 4.838113514e-26
0 0 0 1 71 2.012764948e-08 1.949852151e-26
0 0 0 1 72 2.512126648e-08 -7.478697204e-27
0 0 0 1 73 2.606752871e-08 3.192796185e-26
0 0 0 1 74 3.768113789e-08 3.593123373e-26
0 0 0 1 75 9.004023616e-08 4.284540235e-25
0 0 0 1 76 2.046189851e-07 -3.492050569e-26
0 0 0 1 77 3.870009726e-07 -1.719684825e-24
0 0 0 1 78 6.669694785e-07 -1.135839797e-24
0 0 0 1 79 1.121023337e-06 -3.478597335e-24
0 0 0 1 80 2.021601399e-06 -1.127919633e-24
0 0 0 1 81 3.771292632e-06 -5.992405162e-24
0 0 0 1 82 6.208765976e-06 4.806068801e-24
0 0 0 1 83 9.287822260e-06 -6.131456096e-24
0 0 0 1 84 1.371718851e-05 1.154352153e-23
0 0 0 1 85 2.035204684e-05 -1.470285266e-23
0 0 0 1 86 3.247698443e-05 5.805208469e-24
0 0 0 1 87 6.153905417e-05 -4.509850900e-23
0 0 0 1 88 1.108752551e-04 7.738500813e-23
0 0 0 1 89 2.116820163e-04 -2.462518299e-22
0 0 0 1 90 4.335608355e-04 3.995916477e-22
0 0 0 1 91 9.141635723e-04 -6.057627803e-22
0 0 0 1 92 2.108690185e-03 5.533684817e-22
0 0 0 1 93 5.678935874e-03 2.584424850e-21
0 0 0 1 94 1.949229599e-02 -3.583120231e-21
0 0 0 1 95 9.569997834e-02 5.768395700e-21
0 0 0 2 0 1.137003731e+00 3.081454577e-21
0 0 0 2 1 9.583817417e-02 -2.498699373e-21
0 0 0 2 2 1.973706443e-02 2.946856782e-21
0 0 0 2 3 6.008585205e-03 -1.386280390e-21
0 0 0 2 4 2.376354700e-03 1.030513562e-21
0 0 0 2 5 1.096564117e-03 -1.319118817e-22
0 0 0 2 6 5.727784251e-04 4.774625436e-23
0 0 0 2 7 3.031774281e-04 -3.038400391e-22
0 0 0 2 8 1.624528378e-04 -2.513114449e-22
0 0 0 2 9 8.982720770e-05 -4.559934101e-23
0 0 0 2 10 5.213582294e-05 1.727486738e-23
0 0 0 2 11 3.031940059e-05 -4.399523969e-23
0 0 0 2 12 1.636442018e-05 -2.871554669e-24
0 0 0 2 13 8.064460260e-06 -3.106420649e-24
0 0 0 2 14 4.131922152e-06 -3.488898281e-24
0 0 0 2 15 1.869715623e-06 -6.308539592e-24
0 0 0 2 16 8.704861626e-07 -6.060389194e-24
0 0 0 2 17 2.961127207e-07 -6.050878687e-26
0 0 0 2 18 9.665271494e-08 6.395642457e-25
0 0 0 2 19 4.755487604e-08 1.145497032e-25
0 0 0 2 20 1.654634655e-09 5.895630861e-25
0 0 0 2 21 -3.935060133e-08 5.073503692e-25
0 0 0 2 22 -5.227668936e-08 -3.986508585e-26
0 0 0 2 23 -3.405305275e-08 -1.448576406e-25
0 0 0 2 24 -1.663481394e-08 -1.019675690e-25
0 0 0 2 25 -9.194696494e-09 4.082867944e-26
0 0 0 2 26 -6.463337005e-09 3.685459542e-27
0 0 0 2 27 -2.833036384e-09 5.547171278e-27
0 0 0 2 28 -1.258908621e-09 3.273033200e-27
0 0 0 2 29 -5.380565531e-10 -1.009598978e-26
0 0 0 2 30 -3.874158124e-10 1.443122418e-28
0 0 0 2 31 -4.195547292e-10 -6.965814356e-27
0 0 0 2 32 -3.129728454e-10 6.688184622e-28
0 0 0 2 33 -2.382478567e-10 1.080341928e-27
0 0 0 2 34 -1.362321584e-10 -1.235186696e-27
0 0 0 2 35 -1.266238201e-10 -3.114313461e-28
0 0 0 2 36 -1.037486240e-10 5.463246955e-28
0 0 0 2 37 -5.999129857e-11 6.056922564e-28
0 0 0 2 38 -2.119440698e-11 6.475977957e-29
0 0 0 2 39 -8.814772296e-12 -1.304819463e-28
0 0 0 2 40 -5.471319771e-12 -4.485495655e-29
0 0 0 2 41 -9.535322803e-13 2.712624178e-29
0 0 0 2 42 5.239811572e-13 5.882223384e-30
0 0 0 2 43 5.075089290e-13 1.352768378e-29
0 0 0 2 44 -9.881156457e-14 3.134450984e-31
0 0 0 2 45 -9.484679552e-13 -4.029418593e-30
0 0 0 2 46 -7.729836810e-13 5.748708291e-30
0 0 0 2 47 -3.788456392e-13 3.826323261e-30
0 0 0 2 48 9.415876406e-14 -3.027164650e-30
0 0 0 2 49 4.489154658e-13 2.660762496e-30
0 0 0 2 50 5.696302650e-13 4.749295095e-30
0 0 0 2 51 8.441528031e-13 1.409556830e-29
0 0 0 2 52 1.527446039e-12 1.514170937e-29
0 0 0 2 53 4.238295053e-12 -2.454751789e-29
0 0 0 2 54 7.815269981e-12 2.805292705e-29
0 0 0 2 55 1.379114145e-11 -5.737980861e-29
0 0 0 2 56 2.045624030e-11 -4.161327942e-29
0 0 0 2 57 2.639397575e-11 -4.397206212e-29
0 0 0 2 58 3.958682533e-11 3.191589474e-28
0 0 0 2 59 7.548288040e-11 -1.144849796e-29
0 0 0 2 60 1.223448707e-10 9.821703456e-29
0 0 0 2 61 1.431332316e-10 4.731470613e-29
0 0 0 2 62 1.225196219e-10 -1.525829554e-28
0 0 0 2 63 2.268754182e-10 -2.020272778e-27
0 0 0 2 64 4.994273382e-10 9.455614988e-28
0 0 0 2 65 1.068239083e-09 7.843126291e-28
0 0 0 2 66 1.899968383e-09 9.117974817e-27
0 0 0 2 67 2.723181409e-09 -7.232326083e-27
0 0 0 2 68 3.535726209e-09 -2.507036935e-27
0 0 0 2 69 4.454723416e-09 3.507416100e-26
0 0 0 2 70 4.208261380e-09 2.808078582e-26
0 0 0 2 71 4.290454313e-09 -3.160689546e-26
0 0 0 2 72 8.393920516e-09 -1.509879773e-26
0 0 0 2 73 1.069145156e-08 -1.268835434e-25
0 0 0 2 74 1.074101675e-08 -1.427771185e-25
0 0 0 2 75 3.427981615e-08 -1.314439483e-25
0 0 0 2 76 8.854346857e-08 2.121901729e-25
0 0 0 2 77 1.634622147e-07 -7.240331049e-25
0 0 0 2 78 3.239258008e-07 1.515709455e-24
0 0 0 2 79 6.453393705e-07 -1.169407406e-24
0 0 0 2 80 1.244803829e-06 2.726498926e-24
0 0 0 2 81 2.130107897e-06 -4.199762931e-24
0 0 0 2 82 3.645219884e-06 5.616777998e-24
0 0 0 2 83 6.577076097e-06 5.807732824e-24
0 0 0 2 84 1.245806267e-05 1.795919475e-23
0 0 0 2 85 2.299613535e-05 8.873713307e-24
0 0 0 2 86 4.046099000e-05 -7.008538156e-23
0 0 0 2 87 6.797299016e-05 -1.346999812e-22
0 0 0 2 88 1.165373116e-04 -5.370630676e-23
0 0 0 2 89 2.206100705e-04 5.947380137e-24
0 0 0 2 90 4.259888031e-04 -1.488210205e-22
0 0 0 2 91 8.728471857e-04 6.634731683e-23
0 0 0 2 92 1.983999670e-03 7.422960490e-22
0 0 0 2 93 5.336664051e-03 1.496751007e-21
0 0 0 2 94 1.900251713e-02 1.906522065e-22
0 0 0 2 95 9.501194455e-02 6.700111263e-21
0 0 0 3 0 -1.385383407e+00 9.754527374e-22
0 0 0 3 1 -2.493343155e-04 -1.011807325e-20
0 0 0 3 2 -3.949952770e-06 -5.113333279e-21
0 0 0 3 3 7.919228363e-06 -1.047058790e-21
0 0 0 3 4 -4.386199586e-06 7.718402909e-22
0 0 0 3 5 -7.031935147e-06 1.524560916e-22
0 0 0 3 6 -1.279096248e-06 4.443720879e-22
0 0 0 3 7 -1.386880067e-06 1.121017542e-22
0 0 0 3 8 -1.119645821e-06 -3.064627429e-23
0 0 0 3 9 1.537875653e-07 1.259277469e-22
0 0 0 3 10 -2.000748339e-07 3.482340007e-23
0 0 0 3 11 -2.217575542e-07 -4.245308604e-23
0 0 0 3 12 -1.069710702e-07 1.121131643e-23
0 0 0 3 13 -3.554931356e-08 -1.516766213e-23
0 0 0 3 14 -1.024363899e-09 1.346816544e-23
0 0 0 3 15 2.608602048e-08 -6.394948260e-25
0 0 0 3 16 -2.092049927e-08 -2.670089060e-24
0 0 0 3 17 9.446129357e-10 -2.172030684e-24
0 0 0 3 18 5.426834715e-09 8.905576977e-25
0 0 0 3 19 1.241547688e-08 2.517444475e-25
0 0 0 3 20 6.309682145e-09 -3.130200072e-27
0 0 0 3 21 2.060034221e-09 -8.100299876e-26
0 0 0 3 22 2.192595471e-09 -6.479407653e-27
0 0 0 3 23 9.543437270e-10 -1.614856451e-25
0 0 0 3 24 3.834805038e-10 2.226651610e-25
0 0 0 3 25 -3.245061434e-10 -3.759849125e-26
0 0 0 3 26 7.184473005e-11 1.525055484e-26
0 0 0 3 27 7.504344742e-11 -3.362472770e-26
0 0 0 3 28 -1.207749577e-11 -1.521734873e-26
0 0 0 3 29 4.242221367e-11 -1.308860758e-26
0 0 0 3 30 1.177722200e-11 4.800089186e-27
0 0 0 3 31 6.594654271e-12 6.586224350e-27
0 0 0 3 32 -1.423269435e-11 -2.702315446e-27
0 0 0 3 33 6.502236352e-12 7.442563677e-29
0 0 0 3 34 6.353996499e-12 8.150982340e-28
0 0 0 3 35 3.701029789e-13 -6.991025550e-28
0 0 0 3 36 1.283489418e-12 9.276133725e-28
0 0 0 3 37 -1.784242551e-13 4.649764961e-28
0 0 0 3 38 2.662013079e-12 -9.073999674e-29
0 0 0 3 39 3.130089638e-15 8.761498281e-29
0 0 0 3 40 6.365243835e-13 1.032028820e-28
0 0 0 3 41 2.036433050e-13 1.886862455e-29
0 0 0 3 42 1.791647314e-13 3.841999127e-29
0 0 0 3 43 1.772213529e-13 -2.704219902e-29
0 0 0 3 44 -1.788818092e-13 1.701130586e-29
0 0 0 3 45 -7.279883570e-15 -7.749045335e-30
0 0 0 3 46 -3.584188405e-14 6.146773936e-30
0 0 0 3 47 -8.067770982e-14 -5.966843931e-30
0 0 0 3 48 -6.560711391e-14 -4.794169262e-30
0 0 0 3 49 -5.638511219e-14 -1.420192778e-31
0 0 0 3 50 -9.683416669e-14 6.676163930e-30
0 0 0 3 51 -1.307236430e-13 1.443484493e-30
0 0 0 3 52 -5.245640213e-14 9.684033169e-30
0 0 0 3 53 2.677504304e-15 -3.355802928e-29
0 0 0 3 54 -1.082586993e-13 1.692892421e-31
0 0 0 3 55 5.269370179e-14 -1.671341265e-29
0 0 0 3 56 -5.923229556e-14 -5.059167593e-29
0 0 0 3 57 -6.826279712e-13 1.556086876e-28
0 0 0 3 58 1.531742519e-12 -1.456580817e-29
0 0 0 3 59 -8.784649543e-13 2.496513653e-28
0 0 0 3 60 -4.121373312e-13 9.162627118e-28
0 0 0 3 61 2.975752016e-13 -7.532543124e-29
0 0 0 3 62 -3.266047289e-12 4.254656581e-28
0 0 0 3 63 -2.428046205e-12 -1.063116411e-27
0 0 0 3 64 1.742247657e-12 1.682532459e-27
0 0 0 3 65 -2.134550097e-12 3.464270339e-27
0 0 0 3 66 -1.056334497e-11 -8.817098338e-27
0 0 0 3 67 3.089526425e-11 8.642760078e-27
0 0 0 3 68 -1.555673790e-10 -7.036688578e-27
0 0 0 3 69 -6.224908097e-11 2.136560736e-26
0 0 0 3 70 2.210395870e-10 -4.345647372e-26
0 0 0 3 71 -6.127749151e-11 6.686197678e-26
0 0 0 3 72 -3.133277525e-10 -6.062948259e-26
0 0 0 3 73 -1.113822297e-09 1.069797939e-25
0 0 0 3 74 -1.202084972e-09 2.670290220e-25
0 0 0 3 75 5.792094927e-10 -4.572166809e-25
0 0 0 3 76 -9.814759587e-10 6.472367069e-25
0 0 0 3 77 7.528566806e-10 5.631267795e-25
0 0 0 3 78 -2.025414968e-09 -7.589331002e-25
0 0 0 3 79 -7.353749576e-09 -1.687348233e-24
0 0 0 3 80 -1.479233893e-08 -1.430261619e-24
0 0 0 3 81 -1.019468581e-08 -4.251095688e-24
0 0 0 3 82 2.297113484e-08 1.189406608e-23
0 0 0 3 83 -4.911278737e-08 -3.353327801e-24
0 0 0 3 84 -4.985102961e-08 -1.434974590e-23
0 0 0 3 85 -2.946226326e-07 6.137302502e-23
0 0 0 3 86 -1.189609574e-08 -5.287412792e-24
0 0 0 3 87 -6.232301277e-07 2.399873908e-23
0 0 0 3 88 -5.118267291e-07 2.924535830e-23
0 0 0 3 89 -1.997764216e-07 1.890055193e-22
0 0 0 3 90 1.308379274e-06 -4.971323170e-23
0 0 0 3 91 -8.585903166e-07 3.570027513e-22
0 0 0 3 92 5.284638457e-06 7.477357308e-22
0 0 0 3 93 -3.974606249e-06 -5.743800002e-22
0 0 0 3 94 2.877259648e-06 -8.441281216e-21
0 0 0 3 95 -2.750594057e-04 -9.189071877e-22
