# px py pz mumu t real imag
0 0 0 1 7 2.428941102e-04 -2.597052279e-22
0 0 0 1 8 1.283557843e-04 6.527173969e-23
0 0 0 1 9 6.882937748e-05 4.826505978e-23
0 0 0 1 10 3.881015348e-05 -6.457441190e-23
0 0 0 1 11 2.286698237e-05 -2.973286172e-24
0 0 0 1 12 1.193070957e-05 8.346930927e-24
0 0 0 1 13 5.851754896e-06 -3.474976464e-24
0 0 0 1 14 3.103773951e-06 8.139277493e-25
0 0 0 1 15 1.651545672e-06 7.006700425e-24
0 0 0 1 16 5.259153461e-07 2.146496834e-24
0 0 0 1 17 1.389325263e-07 -2.568651014e-24
0 0 0 1 18 6.616634625e-09 2.130807968e-25
0 0 0 1 19 -4.765258495e-08 -1.310077083e-25
0 0 0 1 20 -7.364905057e-08 3.532045817e-25
0 0 0 1 21 -6.533875741e-08 -7.114736504e-26
0 0 0 1 22 -4.969078633e-08 -2.440370793e-25
0 0 0 1 23 -3.996149136e-08 -2.048904485e-25
0 0 0 1 24 -2.720448303e-08 -4.531295926e-26
0 0 0 1 25 -1.676800384e-08 -4.772933882e-26
0 0 0 1 26 -1.066522342e-08 -9.992501086e-27
0 0 0 1 27 -7.250854587e-09 3.504268052e-26
0 0 0 1 28 -4.659501934e-09 -1.681072450e-26
0 0 0 1 29 -3.186761999e-09 4.777243034e-27
0 0 0 1 30 -2.219850139e-09 3.690266663e-28
0 0 0 1 31 -1.717530554e-09 9.321830650e-27
0 0 0 1 32 -1.209731875e-09 -1.063033211e-27
0 0 0 1 33 -7.258768987e-10 8.686991755e-28
0 0 0 1 34 -4.180375156e-10 2.025955042e-28
0 0 0 1 35 -1.994999456e-10 -3.358821823e-28
0 0 0 1 36 -8.642148262e-11 9.735421794e-29
0 0 0 1 37 -4.008552544e-11 -3.995765374e-28
0 0 0 1 38 -1.947228402e-11 -2.075590109e-28
0 0 0 1 39 -1.018326316e-11 7.985406291e-29
0 0 0 1 40 -2.784286696e-12 -1.080989811e-28
0 0 0 1 41 1.138598866e-12 8.082107234e-29
0 0 0 1 42 2.430038798e-12 -3.115386685e-29
0 0 0 1 43 2.261106445e-12 8.237780151e-30
0 0 0 1 44 1.942879416e-12 5.443009042e-30
0 0 0 1 45 9.093682569e-13 -4.771611808e-30
0 0 0 1 46 2.018888247e-13 1.908078981e-30
0 0 0 1 47 2.566312670e-13 3.979308303e-30
0 0 0 1 48 2.210055533e-13 6.158421299e-30
0 0 0 1 49 -3.910968013e-14 9.135576469e-30
0 0 0 1 50 -7.152936958e-13 -7.339129202e-30
0 0 0 1 51 -1.764319920e-12 -2.675550027e-30
0 0 0 1 52 -2.737592108e-12 -1.327471288e-29
0 0 0 1 53 -4.727865114e-12 1.302631607e-29
0 0 0 1 54 -8.941131649e-12 -3.246308996e-29
0 0 0 1 55 -1.613718143e-11 -6.338582114e-29
0 0 0 1 56 -2.125642069e-11 1.299147600e-28
0 0 0 1 57 -3.182438094e-11 3.252125304e-30
0 0 0 1 58 -5.125589820e-11 -3.387210030e-29
0 0 0 1 59 -8.719443548e-11 -4.255681176e-28
0 0 0 1 60 -1.097963885e-10 -1.021001716e-27
0 0 0 1 61 -1.340313587e-10 2.738056083e-28
0 0 0 1 62 -1.155581376e-10 -1.123864863e-27
0 0 0 1 63 -5.905344583e-11 2.457224683e-27
0 0 0 1 64 -1.450815134e-11 -3.923103889e-28
0 0 0 1 65 -3.122719581e-11 9.767207342e-28
0 0 0 1 66 2.616953302e-11 3.833691436e-27
0 0 0 1 67 3.174688678e-10 -8.985889919e-27
0 0 0 1 68 -8.379608057e-11 1.154207042e-26
0 0 0 1 69 2.614786554e-10 -5.130948543e-27
0 0 0 1 70 1.510245829e-09 3.935622126e-26
0 0 0 1 71 1.526065616e-09 1.831991402e-26
0 0 0 1 72 -8.212376923e-11 6.292526504e-26
0 0 0 1 73 1.753921966e-10 -7.188573885e-26
0 0 0 1 74 -8.441244938e-09 1.062106546e-25
0 0 0 1 75 -1.869149930e-08 1.000969825e-24
0 0 0 1 76 -3.366101371e-08 -8.772464588e-25
0 0 0 1 77 -6.016903491e-08 6.866639749e-25
0 0 0 1 78 -1.307446349e-07 4.567189097e-26
0 0 0 1 79 -1.417325308e-07 -1.713020922e-24
0 0 0 1 80 -1.897426628e-07 1.978090808e-24
0 0 0 1 81 1.714593153e-07 -5.350351271e-24
0 0 0 1 82 1.432766888e-06 1.175867230e-23
0 0 0 1 83 4.358541785e-06 -4.802408486e-24
0 0 0 1 84 1.031887587e-05 1.417627223e-24
0 0 0 1 85 1.802890525e-05 -4.204414055e-23
0 0 0 1 86 3.136356525e-05 2.513419391e-23
0 0 0 1 87 5.832390786e-05 -2.638496128e-23
0 0 0 1 88 1.086460919e-04 6.358223945e-23
0 0 0 1 89 2.111487782e-04 9.766224224e-25
0 0 0 1 90 4.421106509e-04 4.113607960e-23
0 0 0 1 91 9.607079860e-04 -1.083638914e-21
0 0 0 1 92 2.095095756e-03 9.770844804e-22
0 0 0 1 93 5.345615005e-03 2.832922346e-21
0 0 0 1 94 1.869078269e-02 1.732361772e-22
0 0 0 1 95 9.436377471e-02 -5.212582028e-21
0 0 0 2 0 1.137424935e+00 -8.267463427e-21
0 0 0 2 1 9.524316990e-02 -1.625924307e-20
0 0 0 2 2 1.891579176e-02 -1.192820293e-21
0 0 0 2 3 5.441564082e-03 1.254471098e-21
0 0 0 2 4 2.081963638e-03 -5.010573859e-22
0 0 0 2 5 9.414967717e-04 5.940320021e-22
0 0 0 2 6 4.698883889e-04 -4.302647811e-22
0 0 0 2 7 2.545477818e-04 1.359496378e-23
0 0 0 2 8 1.385060255e-04 -1.307397732e-22
0 0 0 2 9 7.663940971e-05 -8.998416439e-24
0 0 0 2 10 4.411258492e-05 2.426233222e-23
0 0 0 2 11 2.749617586e-05 1.893665021e-23
0 0 0 2 12 1.675333489e-05 1.087224508e-23
0 0 0 2 13 1.026639135e-05 1.826931175e-23
0 0 0 2 14 5.691287678e-06 8.135617179e-25
0 0 0 2 15 3.378843022e-06 9.477627351e-24
0 0 0 2 16 2.125737236e-06 -1.147016378e-24
0 0 0 2 17 1.275766338e-06 6.579731038e-25
0 0 0 2 18 7.447307705e-07 7.674101995e-25
0 0 0 2 19 4.547839344e-07 6.476611141e-25
0 0 0 2 20 3.046233846e-07 -3.523052803e-25
0 0 0 2 21 1.999746154e-07 1.873939080e-27
0 0 0 2 22 1.216072632e-07 -1.876494990e-25
0 0 0 2 23 7.017241321e-08 -2.669173982e-25
0 0 0 2 24 4.396920459e-08 -4.561923450e-26
0 0 0 2 25 2.362764766e-08 -9.120957698e-27
0 0 0 2 26 1.169813280e-08 2.778456855e-26
0 0 0 2 27 5.572760304e-09 1.809222904e-26
0 0 0 2 28 2.244671327e-09 1.714830766e-26
0 0 0 2 29 9.014072758e-10 -7.880547880e-27
0 0 0 2 30 4.118534722e-10 2.503474735e-27
0 0 0 2 31 3.823268001e-10 2.007527744e-28
0 0 0 2 32 2.249463991e-10 6.773356947e-28
0 0 0 2 33 1.664579531e-10 6.259796172e-28
0 0 0 2 34 1.285467410e-10 -5.704558273e-28
0 0 0 2 35 7.394799055e-11 -3.574525977e-28
0 0 0 2 36 5.522556127e-11 -2.021171032e-28
0 0 0 2 37 3.967653772e-11 8.835588806e-29
0 0 0 2 38 2.562257141e-11 9.072824856e-29
0 0 0 2 39 1.983460552e-11 -8.091062808e-29
0 0 0 2 40 1.349527380e-11 5.329702972e-29
0 0 0 2 41 1.116662701e-11 -7.285513720e-29
0 0 0 2 42 8.940243041e-12 -2.297304608e-29
0 0 0 2 43 5.882892239e-12 4.221349549e-30
0 0 0 2 44 3.397409299e-12 1.029980112e-29
0 0 0 2 45 1.447672082e-12 6.419726358e-30
0 0 0 2 46 6.007690937e-13 -1.768581468e-29
0 0 0 2 47 2.207784947e-13 4.647329141e-30
0 0 0 2 48 3.967629849e-13 1.970707816e-31
0 0 0 2 49 4.156918874e-13 -4.594618846e-30
0 0 0 2 50 7.988053116e-13 -1.011433407e-29
0 0 0 2 51 8.773649960e-13 6.645180532e-30
0 0 0 2 52 6.310901402e-13 -2.412708738e-29
0 0 0 2 53 -3.392703507e-13 3.147176567e-29
0 0 0 2 54 -1.338153894e-12 4.431372209e-30
0 0 0 2 55 -1.796167041e-12 -3.426903447e-29
0 0 0 2 56 -4.574110250e-13 -1.487578659e-28
0 0 0 2 57 2.794803475e-12 2.419757641e-29
0 0 0 2 58 -2.711440755e-12 -1.461322456e-28
0 0 0 2 59 -1.175903427e-11 1.282977492e-28
0 0 0 2 60 -3.134193749e-11 -2.046905308e-28
0 0 0 2 61 -1.995108880e-11 1.353820899e-28
0 0 0 2 62 4.394132950e-11 6.343150420e-28
0 0 0 2 63 1.093202823e-10 2.763515336e-27
0 0 0 2 64 1.883863361e-10 -1.276301448e-27
0 0 0 2 65 3.756132665e-10 3.654305699e-27
0 0 0 2 66 6.357456706e-10 2.038884965e-27
0 0 0 2 67 1.345871947e-09 -3.323039585e-27
0 0 0 2 68 3.053080837e-09 1.459925156e-26
0 0 0 2 69 5.083227751e-09 -2.955861812e-27
0 0 0 2 70 8.352064816e-09 1.250502307e-26
0 0 0 2 71 1.263794896e-08 -1.118727777e-25
0 0 0 2 72 1.995539248e-08 5.990175841e-26
0 0 0 2 73 3.648649452e-08 3.402514856e-25
0 0 0 2 74 6.347118512e-08 3.393277295e-25
0 0 0 2 75 1.056801286e-07 2.560271734e-25
0 0 0 2 76 1.511155250e-07 2.025045387e-25
0 0 0 2 77 2.323928514e-07 4.436364404e-25
0 0 0 2 78 2.807069942e-07 -1.904436443e-24
0 0 0 2 79 5.049659878e-07 9.191681050e-25
0 0 0 2 80 1.031343849e-06 1.300072749e-24
0 0 0 2 81 1.886843778e-06 5.860113188e-24
0 0 0 2 82 3.163493471e-06 -4.902221479e-24
0 0 0 2 83 5.065734427e-06 -1.483285694e-23
0 0 0 2 84 8.327084990e-06 1.580180532e-23
0 0 0 2 85 1.474668528e-05 2.625240740e-23
0 0 0 2 86 2.802062359e-05 -3.008213146e-23
0 0 0 2 87 5.277314409e-05 -1.449504777e-23
0 0 0 2 88 1.091019459e-04 1.561002503e-22
0 0 0 2 89 2.108928853e-04 -1.589596376e-22
0 0 0 2 90 4.174898718e-04 2.811170081e-22
0 0 0 2 91 9.085373735e-04 4.935020927e-22
0 0 0 2 92 2.044084022e-03 3.483205861e-22
0 0 0 2 93 5.468184728e-03 1.617041162e-21
0 0 0 2 94 1.918462720e-02 7.210061648e-21
0 0 0 2 95 9.532707645e-02 1.065940642e-20
0 0 0 3 0 -1.384431773e+00 -7.838777075e-21
0 0 0 3 1 -1.336945954e-04 8.483977953e-21
0 0 0 3 2 -3.039054158e-05 3.032547523e-21
0 0 0 3 3 -8.342671010e-06 2.431074127e-21
0 0 0 3 4 -5.110587913e-06 4.124109277e-22
0 0 0 3 5 -2.551330203e-06 1.195424619e-21
0 0 0 3 6 -1.216054062e-06 -1.441709569e-22
0 0 0 3 7 3.218908146e-07 2.070843432e-22
0 0 0 3 8 2.508820551e-08 -8.655265732e-23
0 0 0 3 9 1.049778316e-07 -7.088550109e-23
0 0 0 3 10 6.087673778e-07 -2.656822944e-23
0 0 0 3 11 2.579425505e-07 -2.147019375e-23
0 0 0 3 12 9.503179387e-08 -1.977801769e-23
0 0 0 3 13 -5.573703377e-08 -4.558038310e-24
0 0 0 3 14 3.666909448e-09 7.156344184e-24
0 0 0 3 15 -2.089553895e-08 9.774065502e-24
0 0 0 3 16 -1.650469252e-08 4.983329002e-25
0 0 0 3 17 -4.644610034e-09 4.079098767e-24
0 0 0 3 18 6.508379302e-09 2.006799034e-25
0 0 0 3 19 -5.645645999e-09 -1.291573561e-24
0 0 0 3 20 -2.765950196e-09 -5.842792958e-25
0 0 0 3 21 -1.616406794e-09 -3.133446235e-25
0 0 0 3 22 -2.645872647e-10 1.896252011e-25
0 0 0 3 23 -2.607304920e-10 9.652502036e-27
0 0 0 3 24 1.622172589e-09 1.078258473e-25
0 0 0 3 25 4.285382342e-10 -5.554818298e-26
0 0 0 3 26 -1.954999488e-11 -6.889861842e-26
0 0 0 3 27 -1.798803226e-10 1.696050946e-27
0 0 0 3 28 8.903363587e-11 -1.298918645e-26
0 0 0 3 29 9.163574310e-12 6.110393312e-27
0 0 0 3 30 -3.836608403e-11 -7.601346586e-27
0 0 0 3 31 -9.443400286e-13 -6.292768093e-28
0 0 0 3 32 -2.908205819e-12 -1.706491027e-27
0 0 0 3 33 -5.426883978e-12 5.059880187e-28
0 0 0 3 34 -4.801066805e-12 1.856319132e-28
0 0 0 3 35 2.447218192e-13 8.534666104e-28
0 0 0 3 36 6.110359962e-13 -3.138667808e-28
0 0 0 3 37 4.601323737e-14 2.519374442e-28
0 0 0 3 38 1.769854152e-13 2.614203380e-28
0 0 0 3 39 -2.818486628e-13 6.654453885e-29
0 0 0 3 40 3.286048470e-13 -6.895541795e-29
0 0 0 3 41 4.060949325e-14 1.219744397e-29
0 0 0 3 42 -2.446142754e-13 2.502120035e-29
0 0 0 3 43 -3.948321728e-13 -3.192628513e-29
0 0 0 3 44 -1.991688545e-13 -1.359682467e-30
0 0 0 3 45 -2.043669507e-13 1.818838008e-29
0 0 0 3 46 -1.268806201e-13 -2.209872204e-30
0 0 0 3 47 -1.275776420e-13 -1.236368783e-30
0 0 0 3 48 -1.152532669e-13 -3.150147314e-30
0 0 0 3 49 -1.680474405e-13 -5.500455921e-30
0 0 0 3 50 -1.402797814e-13 -8.996981735e-31
0 0 0 3 51 -2.095405538e-13 2.655026836e-30
0 0 0 3 52 -1.368445004e-13 -3.025481868e-29
0 0 0 3 53 -1.170535650e-13 8.757396050e-30
0 0 0 3 54 -2.659747340e-14 1.789102251e-29
0 0 0 3 55 1.405330863e-13 -5.527784867e-29
0 0 0 3 56 8.191067249e-13 1.044256549e-28
0 0 0 3 57 3.488993890e-13 -1.083539983e-28
0 0 0 3 58 -1.902923087e-12 5.097012116e-29
0 0 0 3 59 -1.284073586e-12 3.024036458e-28
0 0 0 3 60 -4.879697384e-12 8.007015225e-28
0 0 0 3 61 2.790003450e-12 -3.635785956e-28
0 0 0 3 62 4.742776576e-12 -9.752970868e-28
0 0 0 3 63 -1.280993902e-11 1.377511378e-27
0 0 0 3 64 -2.569885302e-11 -2.950031637e-28
0 0 0 3 65 1.953604608e-11 -6.961700570e-27
0 0 0 3 66 3.951839164e-11 3.104546685e-27
0 0 0 3 67 1.714763129e-11 2.053947278e-27
0 0 0 3 68 4.611996798e-11 -8.466942703e-27
0 0 0 3 69 -1.135372805e-11 -1.585186407e-26
0 0 0 3 70 2.077450608e-10 2.244895991e-26
0 0 0 3 71 3.827677210e-10 8.765822379e-27
0 0 0 3 72 3.524025258e-10 7.569080943e-26
0 0 0 3 73 5.124475197e-10 -5.957556442e-26
0 0 0 3 74 -4.721094838e-11 5.239318310e-27
0 0 0 3 75 -1.436768245e-10 -3.428878588e-25
0 0 0 3 76 4.760629469e-09 9.223046159e-26
0 0 0 3 77 -1.977368029e-09 1.786295845e-24
0 0 0 3 78 2.941489146e-09 1.588631757e-24
0 0 0 3 79 -4.312608980e-09 1.635207682e-24
0 0 0 3 80 -7.449626924e-09 -3.673958738e-24
0 0 0 3 81 -5.039322383e-08 -1.149795693e-23
0 0 0 3 82 2.032503489e-08 2.685131060e-24
0 0 0 3 83 -1.091485121e-08 1.258345478e-23
0 0 0 3 84 -5.628034005e-08 6.478706355e-24
0 0 0 3 85 3.238370924e-07 -5.082334201e-24
0 0 0 3 86 3.502113534e-07 -8.167550268e-24
0 0 0 3 87 2.110422992e-07 -1.066964035e-22
0 0 0 3 88 3.865999414e-07 9.234817226e-23
0 0 0 3 89 -1.232538210e-06 1.918919677e-22
0 0 0 3 90 -4.978132459e-07 5.349909761e-22
0 0 0 3 91 -4.878365191e-07 2.449432043e-22
0 0 0 3 92 8.533068626e-06 -1.376124809e-22
0 0 0 3 93 8.052781698e-06 9.226359628e-22
0 0 0 3 94 1.440158095e-05 -1.279984450e-21
0 0 0 3 95 -1.556582537e-04 6.159781377e-21
