# px py pz mumu t real imag
0 0 0 0 48 4.742155839e-13 -1.010499331e-30
0 0 0 0 49 3.523700391e-13 1.229044231e-31
0 0 0 0 50 3.413624673e-13 -7.858973805e-30
0 0 0 0 51 1.732698751e-13 9.037979969e-30
0 0 0 0 52 -4.555623202e-14 2.510112645e-30
0 0 0 0 53 2.241530073e-13 -1.686437547e-29
0 0 0 0 54 1.062370809e-12 -1.871618720e-30
0 0 0 0 55 2.336428432e-12 -5.767852035e-29
0 0 0 0 56 4.438744359e-12 -8.475593981e-29
0 0 0 0 57 1.166819428e-11 -1.699517620e-29
0 0 0 0 58 2.248954341e-11 -3.141892778e-28
0 0 0 0 59 2.820724489e-11 -8.352064834e-29
0 0 0 0 60 2.476726682e-11 1.026952069e-28
0 0 0 0 61 1.631031634e-11 -7.648653589e-28
0 0 0 0 62 1.668444399e-11 3.737952688e-28
0 0 0 0 63 4.134200614e-11 1.563223410e-28
0 0 0 0 64 2.621310256e-11 1.043385644e-27
0 0 0 0 65 2.064207758e-11 7.381753595e-27
0 0 0 0 66 -3.384973749e-11 4.004898904e-27
0 0 0 0 67 1.393582373e-10 -9.212416259e-29
0 0 0 0 68 9.840490805e-10 -1.552142996e-26
0 0 0 0 69 7.740120314e-10 1.784189512e-26
0 0 0 0 70 -8.317037790e-11 2.248288093e-26
0 0 0 0 71 -3.128229207e-09 -1.817663716e-26
0 0 0 0 72 -2.243707839e-09 1.469391487e-26
0 0 0 0 73 4.091762522e-11 -4.269433548e-26
0 0 0 0 74 8.066939971e-09 -3.962606099e-26
0 0 0 0 75 3.049897835e-09 -2.086757975e-25
0 0 0 0 76 4.237475171e-08 5.466380088e-25
0 0 0 0 77 1.455739232e-07 -6.075049386e-25
0 0 0 0 78 3.853883711e-07 2.728531032e-24
0 0 0 0 79 7.940959387e-07 -8.950841816e-25
0 0 0 0 80 1.415882079e-06 -1.191716392e-24
0 0 0 0 81 2.559580453e-06 1.351186202e-24
0 0 0 0 82 4.908389343e-06 -9.573338267e-24
0 0 0 0 83 9.195528586e-06 1.198922163e-23
0 0 0 0 84 1.698465849e-05 4.388091166e-23
0 0 0 0 85 3.144767664e-05 2.308502358e-23
0 0 0 0 86 5.331618706e-05 3.538115628e-23
0 0 0 0 87 9.184702691e-05 9.079902615e-24
0 0 0 0 88 1.615135478e-04 -1.790999507e-23
0 0 0 0 89 2.830893828e-04 1.910657968e-22
0 0 0 0 90 5.202608235e-04 -7.267476384e-23
0 0 0 0 91 9.919663744e-04 -6.594794369e-22
0 0 0 0 92 2.160594366e-03 -2.603033990e-22
0 0 0 0 93 5.666356988e-03 -8.258881428e-22
0 0 0 0 94 1.956313356e-02 -2.481192871e-21
0 0 0 0 95 9.549135516e-02 -2.338387893e-21
0 0 0 1 0 1.135906084e+00 4.286243139e-21
0 0 0 1 1 9.481344314e-02 1.886230291e-21
0 0 0 1 2 1.921619229e-02 -3.951108975e-21
0 0 0 1 3 5.672036430e-03 1.021419422e-21
0 0 0 1 4 2.222302013e-03 -3.450926430e-22
0 0 0 1 5 1.008629639e-03 1.621080130e-22
0 0 0 1 6 5.252424789e-04 2.313504620e-22
0 0 0 1 7 2.773099842e-04 1.423776551e-22
0 0 0 1 8 1.442819804e-04 -9.403363354e-23
0 0 0 1 9 7.422506366e-05 -2.652592125e-25
0 0 0 1 10 3.823942687e-05 7.304695472e-23
0 0 0 1 11 1.884293722e-05 3.561021625e-23
0 0 0 1 12 9.711976752e-06 1.513363382e-23
0 0 0 1 13 5.477057770e-06 6.549085370e-24
0 0 0 1 14 3.468954364e-06 3.990626438e-24
0 0 0 1 15 2.036863081e-06 -2.144622500e-24
0 0 0 1 16 1.215590876e-06 5.398058423e-24
0 0 0 1 17 6.144423746e-07 9.621334142e-25
0 0 0 1 18 3.085320670e-07 -4.603318926e-26
0 0 0 1 19 1.107607838e-07 1.069750608e-24
0 0 0 1 20 5.155184420e-08 -3.030440722e-25
0 0 0 1 21 2.534467471e-08 -3.340715493e-25
0 0 0 1 22 9.454872024e-09 -4.193734456e-25
0 0 0 1 23 -4.456955347e-09 8.697783126e-27
0 0 0 1 24 -3.353363829e-09 -3.069122516e-26
0 0 0 1 25 -2.315095634e-09 5.441937233e-26
0 0 0 1 26 -8.068038841e-10 -1.873643258e-26
0 0 0 1 27 9.056896035e-11 -8.468766944e-27
0 0 0 1 28 -3.559050589e-10 -1.558582073e-26
0 0 0 1 29 -4.763174345e-10 -1.592286155e-26
0 0 0 1 30 -3.822120652e-10 6.728552113e-28
0 0 0 1 31 -1.683243274e-10 5.084911113e-27
0 0 0 1 32 4.129999243e-11 -1.629768141e-28
0 0 0 1 33 2.795387741e-11 -2.769696801e-27
0 0 0 1 34 -7.421373613e-13 4.521806176e-28
0 0 0 1 35 3.330929888e-11 1.119642455e-27
0 0 0 1 36 2.196493172e-11 1.922925494e-28
0 0 0 1 37 2.190454869e-11 -7.524307848e-28
0 0 0 1 38 2.434196656e-11 -3.499283746e-28
0 0 0 1 39 1.195920078e-11 1.195116568e-29
0 0 0 1 40 2.074825291e-12 1.605185571e-29
0 0 0 1 41 -3.844319734e-13 -2.254272111e-29
0 0 0 1 42 -1.067078093e-12 -8.466797296e-30
0 0 0 1 43 -1.079808508e-12 7.650467815e-30
0 0 0 1 44 -1.381286005e-13 -5.425874284e-30
0 0 0 1 45 1.598960161e-13 -7.849395313e-30
0 0 0 1 46 2.646565081e-13 -1.163430205e-30
0 0 0 1 47 1.204195998e-13 5.257307266e-31
0 0 0 1 48 1.113554182e-14 -1.030986410e-30
0 0 0 1 49 -1.288206468e-13 1.145826002e-30
0 0 0 1 50 -2.181905707e-13 5.973873576e-31
0 0 0 1 51 -2.420631724e-13 -1.333027596e-29
0 0 0 1 52 4.786894691e-15 1.062723328e-29
0 0 0 1 53 -1.023371098e-13 1.789949661e-29
0 0 0 1 54 5.083743844e-13 -1.391031791e-29
0 0 0 1 55 3.303012245e-12 5.477402540e-29
0 0 0 1 56 6.617545923e-12 -6.648676095e-29
0 0 0 1 57 1.089369665e-11 -8.509105162e-29
0 0 0 1 58 1.839482000e-11 -1.725018859e-28
0 0 0 1 59 3.182266407e-11 6.294786467e-29
0 0 0 1 60 4.809300450e-11 4.860276808e-29
0 0 0 1 61 3.980681992e-11 -2.288944628e-28
0 0 0 1 62 -2.772849221e-11 1.719747588e-28
0 0 0 1 63 -1.008611676e-10 -2.830138646e-28
0 0 0 1 64 -9.500785256e-11 -5.655824542e-28
0 0 0 1 65 -1.035966561e-10 2.346700956e-27
0 0 0 1 66 -1.936737273e-11 4.587223082e-27
0 0 0 1 67 -1.487362830e-10 1.455399066e-27
0 0 0 1 68 -1.263273475e-10 -3.411478288e-27
0 0 0 1 69 5.594530825e-10 -1.554573673e-26
0 0 0 1 70 1.995100634e-09 5.128655916e-27
0 0 0 1 71 4.674395147e-09 -2.041078985e-26
0 0 0 1 72 6.116714971e-09 -4.352623861e-26
0 0 0 1 73 2.103829057e-09 9.596443608e-26
0 0 0 1 74 -4.262173511e-09 -1.698819848e-25
0 0 0 1 75 -5.291807743e-09 1.166102079e-25
0 0 0 1 76 2.217931502e-08 5.136567698e-25
0 0 0 1 77 6.978529999e-08 -7.659563288e-25
0 0 0 1 78 1.001551259e-07 -2.973327192e-25
0 0 0 1 79 2.291301152e-07 -5.853347917e-26
0 0 0 1 80 4.224601728e-07 -2.187479736e-25
0 0 0 1 81 1.039653629e-06 2.066853437e-24
0 0 0 1 82 2.509617098e-06 -3.707267601e-25
0 0 0 1 83 5.013872383e-06 -9.930206318e-24
0 0 0 1 84 9.883018736e-06 1.024686140e-23
0 0 0 1 85 2.083266815e-05 -2.324370453e-23
0 0 0 1 86 4.286449838e-05 5.890203498e-23
0 0 0 1 87 8.088428816e-05 2.775760450e-23
0 0 0 1 88 1.541861307e-04 3.303754520e-23
0 0 0 1 89 2.891351944e-04 7.240980755e-23
0 0 0 1 90 5.462744135e-04 -3.239365295e-22
0 0 0 1 91 1.062349433e-03 6.745419596e-22
0 0 0 1 92 2.221066738e-03 1.064872254e-21
0 0 0 1 93 5.587092241e-03 2.046519152e-21
0 0 0 1 94 1.903518817e-02 -1.097009513e-21
0 0 0 1 95 9.488921674e-02 2.351923928e-20
0 0 0 2 0 1.136777603e+00 -4.328718864e-20
0 0 0 2 1 9.512453172e-02 -5.160262854e-21
0 0 0 2 2 1.924174248e-02 -5.007163355e-21
0 0 0 2 3 5.629392387e-03 7.316671012e-23
0 0 0 2 4 2.174785557e-03 2.800394114e-22
0 0 0 2 5 9.880913433e-04 4.532772042e-22
0 0 0 2 6 4.897386880e-04 2.832221181e-22
0 0 0 2 7 2.544764351e-04 1.358337195e-22
0 0 0 2 8 1.367818737e-04 2.143540814e-23
0 0 0 2 9 7.794160350e-05 3.768695253e-23
0 0 0 2 10 4.296299651e-05 -7.773952853e-24
0 0 0 2 11 2.328167975e-05 -2.321656772e-23
0 0 0 2 12 1.258370860e-05 8.097575151e-24
0 0 0 2 13 7.413090036e-06 -1.072270229e-24
0 0 0 2 14 4.157473282e-06 1.658228537e-23
0 0 0 2 15 2.148676687e-06 6.918606750e-24
0 0 0 2 16 1.080253728e-06 -7.146070059e-25
0 0 0 2 17 4.572014251e-07 -1.776899723e-24
0 0 0 2 18 1.987589219e-07 1.043148640e-24
0 0 0 2 19 7.922424525e-08 1.848627689e-24
0 0 0 2 20 1.857158108e-08 -2.121909617e-25
0 0 0 2 21 2.854776877e-09 3.705752988e-26
0 0 0 2 22 6.103360373e-09 4.237524125e-26
0 0 0 2 23 6.276492494e-09 2.684828926e-26
0 0 0 2 24 5.159519444e-09 -4.666822229e-26
0 0 0 2 25 1.460734952e-09 -1.190946267e-25
0 0 0 2 26 -1.006482969e-09 8.976773646e-26
0 0 0 2 27 -1.103380189e-09 -3.542897585e-26
0 0 0 2 28 -2.076347808e-10 -5.210229064e-27
0 0 0 2 29 2.222257713e-10 -6.395147447e-27
0 0 0 2 30 6.483578124e-10 2.359051559e-27
0 0 0 2 31 4.725975241e-10 6.093511381e-28
0 0 0 2 32 2.998123564e-10 -2.814236627e-27
0 0 0 2 33 2.482140161e-10 1.202519842e-28
0 0 0 2 34 1.843142448e-10 -1.101496343e-27
0 0 0 2 35 1.226432132e-10 2.305784959e-28
0 0 0 2 36 6.661532419e-11 1.117501591e-29
0 0 0 2 37 2.006979546e-11 3.949935945e-28
0 0 0 2 38 6.833956515e-12 -2.805922484e-28
0 0 0 2 39 -8.919093164e-14 -1.047320704e-30
0 0 0 2 40 5.163025328e-13 3.900162212e-29
0 0 0 2 41 1.068668248e-12 -1.399375883e-29
0 0 0 2 42 8.023764397e-13 -2.882057865e-29
0 0 0 2 43 2.339704947e-13 -1.422052504e-30
0 0 0 2 44 -7.934061595e-13 6.220127793e-30
0 0 0 2 45 -7.629150494e-13 1.318970715e-29
0 0 0 2 46 -3.288958189e-13 3.010198410e-30
0 0 0 2 47 -2.698195629e-13 8.185924487e-31
0 0 0 2 48 -7.943291499e-14 -3.211536331e-30
0 0 0 2 49 2.237606353e-13 4.919306560e-31
0 0 0 2 50 7.691801639e-13 -3.854267301e-31
0 0 0 2 51 1.356701051e-12 -4.165545728e-31
0 0 0 2 52 2.115853751e-12 -5.908704921e-30
0 0 0 2 53 3.195042904e-12 -2.632334566e-29
0 0 0 2 54 2.427108426e-12 -4.879030550e-30
0 0 0 2 55 3.289159647e-12 1.367135815e-29
0 0 0 2 56 2.831639004e-12 -9.766968527e-29
0 0 0 2 57 -3.279261862e-12 8.339661845e-30
0 0 0 2 58 -1.022824013e-11 -5.913799006e-29
0 0 0 2 59 -1.022039521e-11 5.401058677e-29
0 0 0 2 60 -7.728755728e-12 -1.070951864e-28
0 0 0 2 61 -6.562346235e-12 -9.584143849e-28
0 0 0 2 62 -1.729027661e-11 4.003130130e-28
0 0 0 2 63 -2.569194838e-11 2.686207738e-27
0 0 0 2 64 6.367240679e-11 9.535109673e-28
0 0 0 2 65 1.840535238e-10 3.400779362e-27
0 0 0 2 66 8.108795587e-11 5.730138474e-27
0 0 0 2 67 -3.230296336e-10 -1.141563081e-26
0 0 0 2 68 -1.417629062e-09 6.755730837e-27
0 0 0 2 69 -3.574934503e-09 -3.289397133e-26
0 0 0 2 70 -6.111751449e-09 3.877778900e-26
0 0 0 2 71 -1.136217939e-08 1.156277802e-25
0 0 0 2 72 -1.720054280e-08 9.759708233e-26
0 0 0 2 73 -2.399087344e-08 9.636527603e-27
0 0 0 2 74 -2.122648980e-08 2.574824245e-25
0 0 0 2 75 8.037535852e-09 2.679050520e-26
0 0 0 2 76 7.190628693e-08 2.740416010e-25
0 0 0 2 77 1.835392534e-07 -2.408297680e-25
0 0 0 2 78 3.576356801e-07 4.385388213e-25
0 0 0 2 79 6.250938754e-07 -1.120147776e-24
0 0 0 2 80 1.157891043e-06 4.836591407e-24
0 0 0 2 81 2.371971844e-06 -1.527777449e-24
0 0 0 2 82 4.175066750e-06 -3.742431865e-24
0 0 0 2 83 7.273025863e-06 -7.507683898e-24
0 0 0 2 84 1.305005116e-05 2.091352301e-23
0 0 0 2 85 2.494168219e-05 -1.987162077e-23
0 0 0 2 86 4.441618315e-05 -3.779686295e-23
0 0 0 2 87 8.276656528e-05 9.345525335e-23
0 0 0 2 88 1.528669292e-04 -8.246401018e-23
0 0 0 2 89 2.832085614e-04 -2.201225353e-22
0 0 0 2 90 5.312761461e-04 1.182619879e-22
0 0 0 2 91 1.041810236e-03 3.455042138e-22
0 0 0 2 92 2.212512756e-03 1.349269712e-21
0 0 0 2 93 5.649849120e-03 -1.192765363e-21
0 0 0 2 94 1.919554601e-02 4.359629569e-22
0 0 0 2 95 9.511140128e-02 -6.212100551e-21
0 0 0 3 0 -1.384447752e+00 -1.688590993e-20
0 0 0 3 1 -2.247618394e-04 1.168738997e-20
0 0 0 3 2 2.464572086e-05 -7.982616029e-22
0 0 0 3 3 1.293076677e-05 6.965506993e-22
0 0 0 3 4 4.102010511e-06 4.616798729e-22
0 0 0 3 5 -8.206878980e-07 6.177657849e-22
0 0 0 3 6 3.262841313e-06 6.086490267e-22
0 0 0 3 7 1.737036554e-06 2.674451019e-22
0 0 0 3 8 7.329665624e-07 6.640411481e-23
0 0 0 3 9 2.963200328e-07 -9.629303215e-23
0 0 0 3 10 3.774934871e-07 4.291352837e-23
0 0 0 3 11 3.696176234e-09 -9.493593896e-24
0 0 0 3 12 -2.007586348e-07 2.754364017e-23
0 0 0 3 13 -2.074701515e-08 2.354263864e-24
0 0 0 3 14 6.982007575e-08 1.540228829e-24
0 0 0 3 15 -4.057420974e-09 -4.002680233e-24
0 0 0 3 16 2.459082665e-08 -6.731255441e-24
0 0 0 3 17 1.386131278e-08 -3.739058696e-24
0 0 0 3 18 8.333101999e-09 -3.535690354e-25
0 0 0 3 19 4.969541691e-09 8.929495239e-25
0 0 0 3 20 1.671951857e-09 -2.204172032e-25
0 0 0 3 21 2.207307768e-10 2.514611478e-25
0 0 0 3 22 1.682103433e-09 2.975291456e-25
0 0 0 3 23 -2.517794930e-10 -7.733755657e-26
0 0 0 3 24 2.003907300e-10 8.555748720e-26
0 0 0 3 25 3.179271949e-10 1.304785798e-25
0 0 0 3 26 -1.678203149e-10 9.585606632e-26
0 0 0 3 27 -1.514060319e-10 -9.584586043e-27
0 0 0 3 28 -7.779912495e-11 1.002790122e-26
0 0 0 3 29 6.173347214e-11 7.190984841e-27
0 0 0 3 30 -8.244071452e-11 -5.162108549e-28
0 0 0 3 31 -2.777385788e-11 5.579246486e-27
0 0 0 3 32 1.729813624e-11 -6.027359539e-28
0 0 0 3 33 5.590281990e-12 1.331893031e-27
0 0 0 3 34 2.309868026e-12 2.926026846e-28
0 0 0 3 35 5.331417800e-12 7.558319770e-28
0 0 0 3 36 2.711011860e-13 -5.577446897e-28
0 0 0 3 37 1.674743962e-12 4.339274239e-29
0 0 0 3 38 -2.244179374e-13 1.159583160e-28
0 0 0 3 39 1.459250909e-12 -9.815001220e-29
0 0 0 3 40 1.035912402e-12 -3.198102969e-29
0 0 0 3 41 6.013943508e-13 5.223969418e-29
0 0 0 3 42 5.657853331e-13 -4.145959021e-29
0 0 0 3 43 7.273411833e-13 2.104993281e-30
0 0 0 3 44 5.736270716e-13 1.962017057e-29
0 0 0 3 45 6.007322722e-13 2.906444953e-30
0 0 0 3 46 5.840151089e-13 -9.607188564e-30
0 0 0 3 47 6.076193300e-13 -1.569723183e-30
0 0 0 3 48 5.805632980e-13 1.928566061e-30
0 0 0 3 49 6.049267870e-13 -3.465301675e-30
0 0 0 3 50 6.323451969e-13 -4.319574985e-30
0 0 0 3 51 6.649991590e-13 -3.390936705e-30
0 0 0 3 52 6.224822475e-13 -1.736743439e-30
0 0 0 3 53 7.189387574e-13 -2.364873453e-30
0 0 0 3 54 4.593259232e-13 -1.187653589e-29
0 0 0 3 55 9.724961145e-13 -3.590751937e-29
0 0 0 3 56 6.035008306e-13 1.171774297e-28
0 0 0 3 57 3.353738714e-13 9.391835892e-29
0 0 0 3 58 4.803851390e-13 -1.121542192e-28
0 0 0 3 59 2.952239028e-13 -3.500447007e-28
0 0 0 3 60 1.262947770e-12 -3.000964780e-28
0 0 0 3 61 1.628496160e-12 2.075690257e-28
0 0 0 3 62 6.208932860e-12 -1.678486465e-29
0 0 0 3 63 5.153612335e-12 -1.628572524e-27
0 0 0 3 64 -3.850687696e-12 -2.608003427e-27
0 0 0 3 65 -1.507112218e-11 5.316524989e-27
0 0 0 3 66 -2.114090724e-11 -2.001395583e-27
0 0 0 3 67 8.180317923e-11 5.418204846e-27
0 0 0 3 68 2.381528158e-11 2.016318613e-26
0 0 0 3 69 2.488766128e-12 2.673917994e-27
0 0 0 3 70 2.318598289e-10 4.263201547e-26
0 0 0 3 71 6.516357904e-10 1.400864126e-26
0 0 0 3 72 6.891037518e-11 -1.352073325e-25
0 0 0 3 73 -3.180216825e-10 1.698086207e-25
0 0 0 3 74 -2.141852702e-09 2.503244979e-25
0 0 0 3 75 -1.421321410e-09 2.857877399e-25
0 0 0 3 76 -2.144480795e-09 -1.481666162e-25
0 0 0 3 77 -9.175339972e-10 -4.566873553e-26
0 0 0 3 78 -8.147950934e-10 -1.099482775e-25
0 0 0 3 79 -6.863199407e-09 -1.000212519e-24
0 0 0 3 80 1.236328287e-08 1.525366690e-24
0 0 0 3 81 -1.269399122e-08 1.075791705e-24
0 0 0 3 82 -1.043104659e-07 -5.533385934e-26
0 0 0 3 83 -6.396974514e-09 2.452044751e-23
0 0 0 3 84 8.307183327e-08 -1.924931680e-23
0 0 0 3 85 1.467424897e-07 1.959656706e-23
0 0 0 3 86 -4.098612188e-07 -1.379337808e-23
0 0 0 3 87 -5.753940492e-07 6.722882156e-23
0 0 0 3 88 -6.784399307e-08 -1.192808176e-22
0 0 0 3 89 -1.194927512e-06 -1.330908564e-22
0 0 0 3 90 5.710598991e-07 -5.512847782e-22
0 0 0 3 91 1.871115527e-06 -6.259495415e-22
0 0 0 3 92 -1.369519245e-06 9.232385768e-22
0 0 0 3 93 4.088706714e-06 3.467760848e-22
0 0 0 3 94 9.859628337e-08 -5.075696561e-21
0 0 0 3 95 -1.432080092e-04 2.204720676e-21
