# px py pz mumu t real imag
0 0 0 0 89 2.096841093e-04 -4.913363981e-22
0 0 0 0 90 4.151233100e-04 -1.844301765e-22
0 0 0 0 91 8.921926572e-04 5.938744823e-22
0 0 0 0 92 2.024466196e-03 -1.326616757e-21
0 0 0 0 93 5.446445472e-03 -5.908266772e-22
0 0 0 0 94 1.907765982e-02 7.471974172e-21
0 0 0 0 95 9.529347008e-02 7.892181923e-21
0 0 0 1 0 1.138367254e+00 4.287814782e-20
0 0 0 1 1 9.541628670e-02 1.486076499e-20
0 0 0 1 2 1.922425238e-02 6.073315154e-21
0 0 0 1 3 5.664837854e-03 -8.058387065e-22
0 0 0 1 4 2.160985651e-03 -1.244195964e-21
0 0 0 1 5 9.519733611e-04 3.297655678e-22
0 0 0 1 6 4.607976476e-04 -7.591886280e-23
0 0 0 1 7 2.407752742e-04 1.631436044e-22
0 0 0 1 8 1.303813782e-04 -5.501053996e-23
0 0 0 1 9 6.791321897e-05 -1.772460645e-23
0 0 0 1 10 3.193260572e-05 -7.573165664e-24
0 0 0 1 11 1.348047384e-05 -7.923344176e-24
0 0 0 1 12 6.504666731e-06 2.744367572e-23
0 0 0 1 13 2.988995819e-06 1.626674101e-23
0 0 0 1 14 1.440367109e-06 -2.107886826e-24
0 0 0 1 15 8.977163300e-07 -2.820184047e-24
0 0 0 1 16 5.530257074e-07 2.505706225e-24
0 0 0 1 17 3.416263221e-07 3.422646587e-24
0 0 0 1 18 2.202299038e-07 -2.074533787e-24
0 0 0 1 19 1.050056121e-07 4.810284473e-25
0 0 0 1 20 4.466903000e-08 2.456355087e-26
0 0 0 1 21 -4.470200352e-09 4.269315219e-26
0 0 0 1 22 -2.052346424e-08 2.561036929e-26
0 0 0 1 23 -2.146621643e-08 2.025794805e-26
0 0 0 1 24 -1.525419935e-08 3.923182775e-26
0 0 0 1 25 -8.792514716e-09 8.520289422e-27
0 0 0 1 26 -5.112153810e-09 6.833980908e-26
0 0 0 1 27 -2.854040487e-09 -2.765450511e-27
0 0 0 1 28 -6.378928115e-10 2.030066979e-26
0 0 0 1 29 5.724041361e-10 1.496022938e-26
0 0 0 1 30 7.276322840e-10 1.087409013e-26
0 0 0 1 31 4.819860810e-10 3.259006267e-27
0 0 0 1 32 1.559088116e-10 -4.901870731e-27
0 0 0 1 33 5.039388651e-11 1.979227359e-27
0 0 0 1 34 3.428010446e-11 4.586794756e-29
0 0 0 1 35 2.480962080e-11 -1.901632412e-28
0 0 0 1 36 4.264903599e-11 -2.273568003e-28
0 0 0 1 37 2.677663027e-11 8.334115167e-29
0 0 0 1 38 1.715841068e-11 -1.096508955e-28
0 0 0 1 39 6.043847646e-12 5.179788585e-29
0 0 0 1 40 5.208390336e-12 -1.938390711e-29
0 0 0 1 41 3.298962724e-12 2.900214570e-29
0 0 0 1 42 -1.462901061e-12 9.712753599e-30
0 0 0 1 43 -2.752824694e-12 3.992221663e-29
0 0 0 1 44 -2.561265204e-12 4.273199194e-30
0 0 0 1 45 -1.826098348e-12 1.188699610e-29
0 0 0 1 46 -8.803090808e-13 8.667575492e-30
0 0 0 1 47 -5.356051891e-13 2.806946597e-30
0 0 0 1 48 -4.228330829e-13 -2.906198193e-32
0 0 0 1 49 -2.338399663e-13 1.961174462e-30
0 0 0 1 50 -1.840485918e-13 2.727393654e-30
0 0 0 1 51 -1.639723497e-13 -5.453270638e-30
0 0 0 1 52 7.498539595e-14 -1.270073761e-29
0 0 0 1 53 1.049347537e-12 2.845226863e-29
0 0 0 1 54 1.796053144e-12 1.499288313e-29
0 0 0 1 55 4.235034645e-12 8.295172863e-29
0 0 0 1 56 5.987554305e-12 1.761946639e-29
0 0 0 1 57 1.187445287e-11 -3.351965512e-29
0 0 0 1 58 2.148416742e-11 -1.159621679e-28
0 0 0 1 59 4.546377510e-11 -1.248657420e-28
0 0 0 1 60 8.223258151e-11 5.829497200e-28
0 0 0 1 61 1.219014616e-10 -7.927466615e-28
0 0 0 1 62 1.737679480e-10 1.595278588e-27
0 0 0 1 63 2.595239567e-10 -1.645922842e-27
0 0 0 1 64 3.779426354e-10 -4.569051548e-27
0 0 0 1 65 5.174948672e-10 -3.086073165e-27
0 0 0 1 66 7.863609262e-10 -5.452427851e-27
0 0 0 1 67 1.711420713e-09 -1.809655853e-26
0 0 0 1 68 3.165593857e-09 1.363829572e-26
0 0 0 1 69 6.010157428e-09 -2.596229986e-26
0 0 0 1 70 8.299192140e-09 4.875793948e-26
0 0 0 1 71 1.326913651e-08 3.980325887e-26
0 0 0 1 72 2.253047336e-08 6.744938233e-26
0 0 0 1 73 3.305358026e-08 -1.266689733e-25
0 0 0 1 74 5.433064463e-08 -1.719046242e-26
0 0 0 1 75 1.039283324e-07 6.590932863e-26
0 0 0 1 76 1.947724192e-07 5.030881537e-26
0 0 0 1 77 3.560764295e-07 6.241767249e-25
0 0 0 1 78 6.346603351e-07 1.590251288e-24
0 0 0 1 79 1.103036523e-06 8.644337799e-25
0 0 0 1 80 1.942071306e-06 2.302953195e-24
0 0 0 1 81 3.074492985e-06 -9.957633434e-25
0 0 0 1 82 4.614183832e-06 3.486298195e-24
0 0 0 1 83 7.475127196e-06 1.124545202e-23
0 0 0 1 84 1.366178071e-05 -2.443575540e-24
0 0 0 1 85 2.339168264e-05 -1.493458844e-23
0 0 0 1 86 4.158249042e-05 -4.363110150e-23
0 0 0 1 87 7.169052028e-05 -8.419278939e-23
0 0 0 1 88 1.260574631e-04 -1.370362212e-22
0 0 0 1 89 2.276413463e-04 9.190630918e-23
0 0 0 1 90 4.211575458e-04 2.885987921e-22
0 0 0 1 91 8.658965703e-04 -5.024475986e-23
0 0 0 1 92 2.031399528e-03 -4.682666216e-22
0 0 0 1 93 5.447813196e-03 9.777113282e-22
0 0 0 1 94 1.900537697e-02 -3.644990756e-21
0 0 0 1 95 9.495383613e-02 -2.661388997e-21
0 0 0 2 0 1.139918226e+00 -1.218230247e-21
0 0 0 2 1 9.570776947e-02 -9.978977663e-21
0 0 0 2 2 1.921503503e-02 8.296621544e-22
0 0 0 2 3 5.589610617e-03 1.034651081e-21
0 0 0 2 4 2.144748157e-03 2.137938766e-22
0 0 0 2 5 9.556951923e-04 3.562438293e-22
0 0 0 2 6 4.625134622e-04 4.063403590e-23
0 0 0 2 7 2.378365125e-04 -5.173513900e-24
0 0 0 2 8 1.299592497e-04 4.214612448e-24
0 0 0 2 9 6.709928799e-05 -1.397406130e-22
0 0 0 2 10 3.333134596e-05 -1.768149046e-23
0 0 0 2 11 1.698641212e-05 1.534323101e-23
0 0 0 2 12 8.729350511e-06 -1.022843361e-24
0 0 0 2 13 4.595006766e-06 -2.375428055e-23
0 0 0 2 14 2.672520068e-06 1.611705938e-23
0 0 0 2 15 1.628083520e-06 -8.194851167e-24
0 0 0 2 16 8.499771594e-07 9.839241190e-25
0 0 0 2 17 4.105179027e-07 4.409669351e-25
0 0 0 2 18 2.344567178e-07 -1.079407843e-24
0 0 0 2 19 1.358183511e-07 -3.178478359e-26
0 0 0 2 20 7.754081615e-08 1.831735022e-25
0 0 0 2 21 2.517819674e-08 1.719085685e-26
0 0 0 2 22 -4.455442742e-09 -2.395849455e-25
0 0 0 2 23 -1.482884158e-08 6.296618720e-26
0 0 0 2 24 -1.136574451e-08 1.696492708e-25
0 0 0 2 25 -4.511251700e-09 -4.204855422e-26
0 0 0 2 26 -2.549760599e-09 -7.178831453e-26
0 0 0 2 27 -8.584769312e-10 -8.273868997e-27
